ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
4478,33,9,3034000,92028,1,111000,2,0,0,0,1,1,1
4479,33,9,3922000,91380,1,155400,3,0,0,0,0,0,0
4480,32,8,9472000,93117,2,320420,1,0,0,0,0,1,0
4481,55,30,10730000,92037,2,444000,3,0,1,0,0,1,0
4482,25,-2,2590000,95045,4,74000,3,0,0,0,0,1,0
4483,40,14,2072000,90404,2,59200,3,0,0,0,0,0,0
4484,54,28,11470000,90095,1,74000,1,18944000,0,0,0,1,1
4485,36,11,14430000,95747,2,222000,1,0,0,0,0,1,1
4486,35,9,3700000,92182,4,162800,2,0,0,0,0,0,0
4487,44,19,3552000,92735,3,59200,3,0,0,0,0,0,1
4488,38,14,5994000,94583,1,266400,2,0,0,0,0,1,1
4489,30,4,3700000,91030,1,111000,1,0,0,0,0,0,0
4490,39,13,1554000,95518,3,14800,2,0,0,0,0,1,0
4491,35,9,10508000,90250,2,0,1,0,0,1,0,1,0
4492,41,16,4736000,91604,4,29600,1,0,0,0,0,1,0
4493,56,26,6734000,94939,1,222000,3,0,0,0,0,1,1
4494,52,28,5476000,96064,1,192400,2,0,0,0,0,1,1
4495,29,4,13468000,95354,1,273800,3,0,1,0,0,1,0
4496,38,14,6068000,95616,4,197580,1,0,0,0,0,0,0
4497,51,25,3330000,95616,4,192400,1,0,0,0,0,0,0
4498,45,21,6290000,95136,2,236800,1,0,0,1,0,1,0
4499,51,26,9842000,90291,1,44400,1,24272000,0,0,0,0,0
4500,53,26,1628000,91304,1,37000,2,0,0,0,0,1,1
4501,50,26,1776000,94305,4,37000,2,0,0,0,0,0,1
4502,59,33,2812000,94132,3,162800,3,13172000,0,1,1,1,1
4503,57,32,5920000,92647,2,0,3,0,0,0,0,0,0
4504,45,21,2442000,92374,3,37000,1,7992000,0,0,0,1,0
4505,27,1,3034000,93023,4,133200,3,10878000,0,0,0,0,0
4506,40,15,6660000,94063,4,81400,2,0,0,1,0,1,0
4507,39,13,6586000,92037,1,207200,3,11322000,0,0,0,1,1
4508,26,1,592000,94550,2,66600,3,0,0,0,0,0,1
4509,27,2,6290000,94117,1,140600,1,0,0,0,0,1,1
4510,55,30,3922000,94550,3,125800,1,0,0,0,0,1,0
4511,64,39,1480000,93109,3,7400,3,0,0,0,0,0,0
4512,41,17,666000,91911,1,74000,1,0,0,0,0,1,1
4513,46,22,1850000,95747,4,44400,1,0,0,0,0,1,1
4514,43,19,8436000,92325,1,125800,1,0,0,0,0,1,0
4515,24,-3,3034000,91768,4,74000,3,0,0,0,0,1,0
4516,29,3,3626000,94305,4,155400,3,0,0,0,0,0,0
4517,58,32,888000,95929,4,51800,3,0,0,0,0,1,0
4518,45,18,3700000,91902,3,185000,2,0,0,0,0,1,0
4519,53,28,2220000,94609,4,14800,2,0,0,0,0,1,0
4520,45,21,2368000,92399,4,44400,1,5698000,0,0,0,0,1
4521,32,7,3034000,94706,4,148000,2,0,0,0,0,0,0
4522,56,31,1850000,95123,3,7400,2,0,0,0,0,0,0
4523,31,5,2146000,90630,1,22200,1,0,0,0,0,0,0
4524,29,4,3700000,94040,4,125800,2,0,0,0,0,1,0
4525,48,24,5846000,94542,3,51800,1,0,0,0,0,1,1
4526,36,11,8140000,94110,1,281200,1,0,0,0,0,1,1
4527,36,9,2960000,92518,2,123580,2,9546000,0,1,0,1,0
4528,41,16,1332000,90024,1,44400,3,0,0,0,0,0,1
4529,48,23,3552000,94086,1,22200,1,0,0,0,0,0,0
4530,27,0,2960000,92103,4,74000,3,0,0,0,0,0,0
4531,33,9,1406000,95370,2,74000,2,6808000,0,0,0,1,0
4532,31,7,2590000,94025,1,98420,1,9694000,0,0,0,0,1
4533,48,22,9842000,90073,2,229400,2,0,1,0,0,1,0
4534,59,34,1406000,95762,2,37000,2,0,0,0,0,1,0
4535,41,17,6142000,94025,4,197580,1,0,0,0,0,1,0
4536,42,18,2886000,96091,3,155400,3,0,0,0,0,0,0
4537,62,37,2812000,92354,3,37000,2,0,0,0,0,0,0
4538,62,36,4662000,95929,1,185000,3,0,0,0,0,1,1
4539,51,24,6290000,94305,3,148000,2,0,0,0,0,0,0
4540,48,24,1036000,94305,4,74000,1,0,0,0,0,1,0
4541,56,32,4736000,90210,4,111000,1,0,0,0,0,1,0
4542,62,38,9176000,95023,1,281200,1,29970000,0,0,0,1,0
4543,53,29,1480000,94131,1,14800,1,0,0,1,1,1,1
4544,62,38,2442000,95134,3,7400,3,0,0,0,0,1,0
4545,28,4,5920000,95819,3,185000,1,0,0,0,0,1,0
4546,61,35,2590000,90025,2,14800,3,0,0,0,0,1,0
4547,48,24,5476000,91109,3,51800,1,0,0,1,0,1,0
4548,50,25,2368000,94304,2,51800,2,0,0,0,0,1,0
4549,58,33,5402000,93109,4,51800,1,17834000,0,0,0,0,0
4550,53,29,3034000,94080,2,59200,1,0,0,0,0,1,0
4551,65,40,1332000,95621,1,111000,2,0,0,0,0,1,0
4552,27,0,2072000,91330,4,111000,2,0,0,0,0,1,0
4553,50,23,4736000,92037,1,197580,2,0,0,0,0,0,0
4554,50,25,3256000,92093,2,51800,2,14208000,0,0,0,1,0
4555,41,16,8066000,94801,3,74000,1,0,0,1,0,1,0
4556,43,19,5254000,95054,3,22200,3,13246000,0,0,0,0,0
4557,55,29,5846000,94608,2,81400,1,0,0,1,0,1,0
4558,33,9,2220000,95054,2,74000,2,0,0,0,0,1,0
4559,44,19,6068000,95521,2,29600,1,0,0,0,0,1,1
4560,47,20,7474000,91950,3,148000,2,19980000,0,0,0,1,0
4561,43,18,962000,94709,2,7400,2,0,0,0,1,1,1
4562,59,33,4366000,91365,3,103600,3,0,0,0,0,0,0
4563,65,40,4736000,94928,2,111000,1,0,0,0,0,0,1
4564,28,2,13912000,92350,2,333000,1,0,0,1,0,1,0
4565,58,32,2072000,90095,2,22200,1,10952000,0,0,0,0,0
4566,33,8,8880000,92614,2,310800,3,5624000,1,0,0,0,1
4567,24,0,9694000,92831,1,399600,1,0,0,0,0,1,0
4568,46,20,1406000,94105,3,37000,2,7178000,0,1,0,1,0
4569,26,0,3256000,94305,4,96200,3,0,0,1,0,0,0
4570,47,21,3626000,92152,3,162800,2,0,0,1,0,0,0
4571,32,6,7326000,91902,2,333000,3,18426000,0,0,0,1,0
4572,58,28,7030000,94304,1,222000,3,0,0,0,0,0,0
4573,32,7,5994000,95112,4,133200,3,0,0,0,0,1,0
4574,46,20,5402000,95616,2,59200,3,19536000,0,0,1,1,1
4575,35,11,14282000,91765,2,481000,1,0,0,0,0,0,1
4576,53,27,8510000,90095,2,37000,3,0,1,0,0,0,0
4577,55,30,3034000,93003,2,44400,3,0,0,0,0,1,1
4578,63,37,5920000,90401,2,125800,3,0,0,0,0,1,1
4579,45,20,6660000,94143,4,81400,2,0,0,0,0,1,1
4580,58,32,3034000,94305,1,14800,1,5994000,0,0,0,1,0
4581,50,24,7548000,91103,2,466200,1,0,0,0,0,1,0
4582,37,13,4366000,94234,1,111000,3,0,0,0,0,0,1
4583,25,-1,5106000,92691,3,22200,3,0,0,0,0,1,0
4584,52,26,6142000,92521,1,229400,1,0,1,0,0,1,0
4585,26,0,3626000,90089,3,177600,2,0,0,0,0,0,0
4586,35,11,13320000,94010,1,266400,3,42254000,1,0,1,1,1
4587,58,32,4514000,91910,3,162800,3,0,0,0,0,1,1
4588,37,11,4366000,94720,4,14800,3,0,0,0,0,0,0
4589,35,10,6290000,95351,4,155400,3,0,0,0,0,0,1
4590,31,7,962000,93727,1,37000,3,0,0,0,0,1,0
4591,58,34,11174000,94022,3,44400,2,0,1,0,0,0,0
4592,43,16,3256000,94577,3,74000,2,0,0,0,0,1,0
4593,43,18,3922000,92115,3,59200,3,11396000,0,0,0,0,0
4594,54,30,9842000,95747,1,370000,2,0,1,0,0,0,1
4595,53,27,2294000,91320,3,66600,3,5772000,0,0,0,1,0
4596,32,7,7474000,90232,4,162800,2,0,0,0,0,1,0
4597,37,13,4514000,95131,3,207200,1,0,0,0,0,0,0
4598,34,10,5032000,90095,3,192400,2,0,0,0,0,0,0
4599,51,26,1554000,94143,4,59200,1,0,0,0,0,1,0
4600,49,25,11026000,90024,2,29600,1,0,0,0,0,1,0
4601,54,24,5550000,93555,1,103600,3,0,0,0,0,0,0
4602,37,12,4070000,95630,1,185000,3,0,0,0,0,1,0
4603,57,32,5994000,94305,2,273800,1,16724000,0,0,0,1,1
4604,37,12,13246000,91768,1,636400,1,0,0,0,0,1,0
4605,32,7,5994000,90601,2,251600,2,0,1,0,0,0,1
4606,48,22,3108000,94611,1,88800,2,0,0,0,0,0,0
4607,44,20,14726000,94607,2,493580,1,0,0,0,0,1,0
4608,50,23,1332000,93117,1,37000,2,0,0,0,0,1,1
4609,44,19,2072000,91604,1,22200,3,0,0,0,0,1,0
4610,54,28,5920000,95006,4,192400,3,10582000,0,0,0,0,0
4611,37,13,5846000,91330,1,266400,2,7696000,0,0,0,1,0
4612,34,7,3848000,93940,2,74000,2,0,0,0,0,1,0
4613,32,6,1332000,92007,2,22200,2,0,0,0,0,1,0
4614,63,38,3848000,91361,4,125800,1,16132000,0,0,0,1,1
4615,56,30,1110000,92093,4,51800,3,7548000,0,0,0,0,0
4616,37,12,6216000,93943,4,51800,3,0,0,0,0,1,0
4617,66,41,8436000,92521,1,59200,3,0,0,0,0,1,1
4618,38,13,3034000,95521,3,37000,3,0,0,0,0,0,1
4619,35,9,2146000,95354,3,66600,1,9324000,0,0,0,1,0
4620,61,36,1702000,95521,1,7400,1,7104000,0,0,0,0,0
4621,52,26,6216000,94132,1,177600,1,0,0,0,0,1,0
4622,57,32,4440000,93407,3,125800,1,0,0,1,1,1,1
4623,47,20,962000,94545,3,49580,2,0,0,0,0,1,0
4624,50,25,3330000,90813,2,44400,3,0,0,0,0,0,0
4625,36,11,6142000,90638,1,207200,1,0,0,0,0,0,0
4626,45,21,7548000,92037,4,347800,2,5994000,1,0,0,0,0
4627,58,34,4292000,90034,4,170200,3,12506000,0,0,0,1,0
4628,27,1,9916000,93106,1,125800,2,22718000,1,0,0,1,0
4629,27,1,9620000,94801,3,214600,2,0,1,0,0,0,0
4630,48,24,10952000,91311,2,244200,1,0,0,0,1,1,1
4631,46,21,6808000,92886,1,14800,2,0,0,0,0,0,0
4632,32,8,10508000,90095,4,458800,2,8880000,1,0,1,1,1
4633,54,29,4588000,94720,4,51800,1,0,0,0,0,0,1
4634,31,5,3700000,93106,1,111000,1,0,0,0,0,1,0
4635,42,17,2146000,94928,1,44400,3,0,0,0,0,1,0
4636,30,5,6290000,91910,2,185000,1,21682000,0,1,1,1,1
4637,41,16,5772000,95616,4,29600,1,0,0,0,0,1,0
4638,44,19,6290000,92054,4,140600,3,0,0,0,0,1,1
4639,37,13,6586000,91711,2,125800,2,0,0,0,0,1,0
4640,51,25,2442000,92866,3,66600,3,0,0,0,0,1,1
4641,30,6,3108000,90034,1,155400,3,0,0,0,0,1,0
4642,36,11,2294000,94022,4,125800,1,9176000,0,0,0,1,1
4643,65,40,10582000,95616,4,488400,2,0,1,0,0,1,0
4644,33,7,2590000,95616,4,59200,1,0,0,0,0,1,0
4645,58,34,1628000,94608,1,7400,2,0,0,0,0,1,0
4646,34,10,3330000,92038,1,125800,1,6216000,0,0,0,0,0
4647,38,13,8806000,94545,2,244200,1,0,0,0,0,0,0
4648,59,35,3182000,95616,4,96200,1,0,0,0,0,1,0
4649,37,11,5550000,94704,3,66600,2,0,0,0,0,1,0
4650,59,35,8954000,91423,1,318200,1,0,0,0,0,1,0
4651,47,23,4662000,95521,1,59200,3,0,0,0,0,1,0
4652,48,24,4292000,94005,2,125800,1,0,0,0,0,0,0
4653,38,12,13616000,91311,3,592000,1,0,1,0,0,1,0
4654,34,10,11470000,92780,2,481000,1,0,0,0,0,1,1
4655,44,17,5106000,90095,3,197580,2,0,0,0,0,0,0
4656,33,7,13912000,95054,2,518000,2,42994000,1,0,0,0,0
4657,47,21,2812000,91101,3,44400,2,0,0,1,0,0,0
4658,41,16,666000,90089,2,22200,2,0,0,0,0,0,1
4659,36,11,5106000,95929,4,155400,3,0,0,0,0,1,1
4660,28,4,14726000,92121,1,468420,1,0,0,0,0,0,0
4661,59,35,2812000,92122,1,59200,1,0,0,0,0,1,0
4662,43,19,9546000,95039,1,370000,1,0,0,1,0,1,0
4663,56,31,4366000,94303,2,140600,2,0,0,0,0,1,0
4664,28,3,8510000,92407,1,140600,1,14800000,0,0,0,1,0
4665,62,37,6142000,93657,4,7400,2,0,0,0,0,0,0
4666,40,16,4810000,90095,2,236800,1,0,0,0,0,1,0
4667,34,9,5328000,94555,3,170200,1,9176000,0,0,0,0,0
4668,52,28,5328000,94720,1,118400,3,0,0,0,0,1,0
4669,40,14,4662000,94025,3,37000,3,16354000,0,0,0,1,0
4670,27,1,4736000,94501,4,133200,2,0,0,0,0,1,1
4671,52,26,14356000,94305,1,125800,1,0,0,0,0,1,0
4672,39,14,7696000,95035,1,296000,3,0,0,0,1,1,1
4673,52,26,13320000,95831,1,125800,1,40700000,0,0,0,1,0
4674,50,23,1332000,95503,2,74000,2,6512000,0,0,0,1,1
4675,40,14,6882000,93933,1,207200,3,24272000,0,1,1,1,1
4676,35,11,2368000,91360,1,98420,1,10138000,0,0,0,1,1
4677,39,13,5032000,91950,3,155400,1,0,0,1,0,1,0
4678,25,0,2812000,93407,2,118400,3,0,0,0,0,0,0
4679,33,7,8510000,93305,1,199800,2,20942000,0,0,0,1,0
4680,26,0,11914000,94551,2,532800,1,0,0,0,0,0,0
4681,46,21,11396000,90245,2,207200,1,6956000,0,0,0,0,0
4682,27,3,5032000,95503,4,0,1,0,0,0,0,0,1
4683,55,25,3256000,92093,3,74000,3,0,0,0,0,1,0
4684,52,28,11026000,92121,2,29600,1,0,0,0,0,0,0
4685,59,34,7622000,91360,1,192400,1,0,0,0,0,1,0
4686,63,39,3034000,91355,4,96200,2,0,0,0,0,1,0
4687,61,35,8362000,91741,2,207200,1,0,0,0,0,0,0
4688,58,34,3552000,93460,4,96200,2,0,0,0,0,1,1
4689,29,3,5106000,92093,4,133200,2,0,0,0,0,1,1
4690,51,27,3182000,95053,4,81400,2,12136000,0,0,0,1,1
4691,59,34,1406000,92192,1,22200,3,0,0,0,0,1,0
4692,41,17,4810000,90024,3,155400,3,0,0,0,0,1,0
4693,59,35,2368000,92064,3,29600,2,0,0,0,0,0,1
4694,52,28,1480000,95616,1,22200,1,0,0,0,0,0,0
4695,39,13,1850000,94132,2,59200,3,0,0,0,0,0,0
4696,45,19,5180000,95605,1,207200,1,0,0,0,0,0,1
4697,59,35,5180000,92103,4,170200,3,0,0,0,0,0,0
4698,49,22,7622000,91330,3,148000,2,12358000,0,0,0,0,0
4699,48,22,11988000,94143,3,103600,1,29600000,1,0,0,0,0
4700,61,36,4514000,91320,2,207200,1,11322000,0,0,0,0,1
4701,31,7,12580000,95006,1,444000,1,0,0,0,0,1,0
4702,42,16,3626000,90034,1,207200,1,0,0,0,0,0,0
4703,35,5,7992000,90630,2,203500,3,0,1,1,0,0,0
4704,57,27,4588000,94025,3,148000,3,0,0,0,0,1,0
4705,54,28,7548000,91360,3,125800,2,0,0,0,0,1,0
4706,61,37,10434000,92677,3,51800,1,0,1,0,1,1,1
4707,60,36,592000,92626,2,74000,1,0,0,0,0,0,0
4708,59,35,6734000,95008,2,118400,1,0,0,1,0,0,1
4709,62,37,740000,92606,3,37000,1,0,0,0,0,1,0
4710,26,1,2590000,90089,2,125800,2,8806000,0,0,0,0,1
4711,41,17,5254000,92182,3,22200,3,0,0,0,0,0,1
4712,65,40,4366000,94022,3,177600,1,0,0,0,0,0,0
4713,25,0,1036000,94309,2,66600,3,0,0,0,0,0,1
4714,25,1,9028000,93022,2,14800,1,0,0,0,0,1,0
4715,27,3,5994000,90291,3,111000,1,22718000,0,1,1,1,1
4716,65,39,2590000,92009,1,37000,3,11100000,0,0,0,1,0
4717,60,34,6142000,95616,2,103600,1,5550000,0,1,0,1,0
4718,29,5,8954000,95449,1,111000,1,0,0,0,0,1,0
4719,32,6,2590000,91107,3,74000,1,0,0,1,0,1,0
4720,32,8,10360000,94102,4,488400,3,0,1,0,1,0,1
4721,41,15,6512000,90740,1,207200,3,0,0,1,0,0,0
4722,52,26,5180000,94117,2,81400,1,0,0,1,0,1,0
4723,40,16,4662000,92807,1,111000,3,0,0,0,0,0,0
4724,39,15,9250000,90250,1,259000,1,0,0,0,0,1,1
4725,34,8,1554000,94107,4,74000,1,0,0,0,0,0,0
4726,34,8,5550000,95814,2,133200,1,0,0,0,0,0,0
4727,34,10,2812000,95039,1,98420,1,0,0,1,0,1,0
4728,41,17,4292000,92009,4,197580,1,0,0,0,0,1,1
4729,59,35,2294000,90630,3,29600,2,0,0,0,0,1,0
4730,40,14,1332000,90049,4,111000,3,0,0,0,0,0,0
4731,52,27,2146000,94720,1,111000,2,11766000,0,0,0,0,1
4732,37,11,2146000,91711,2,103600,3,0,0,0,0,1,1
4733,39,13,5106000,92096,3,7400,1,18278000,0,0,0,0,0
4734,49,23,8954000,90032,1,362600,1,0,0,0,0,1,0
4735,63,39,4736000,95814,1,133200,3,10878000,0,0,0,1,1
4736,34,9,6216000,94707,4,162800,2,23902000,0,0,0,1,0
4737,51,25,4810000,94143,3,51800,2,0,0,0,0,0,0
4738,61,36,6290000,94998,3,133200,2,0,0,0,0,0,0
4739,56,32,3256000,94575,3,111000,1,11322000,0,0,0,1,0
4740,62,38,12876000,94305,1,347800,1,0,0,0,0,1,1
4741,56,30,13172000,93940,1,214600,1,0,0,0,0,1,0
4742,58,32,4070000,93106,4,185000,1,0,0,0,0,1,0
4743,58,33,1850000,92121,4,66600,2,6660000,0,0,0,1,1
4744,50,26,1554000,94305,1,14800,1,0,0,0,0,1,0
4745,44,20,5328000,95616,3,22200,3,0,0,0,0,1,0
4746,49,23,9546000,94085,1,22200,1,0,0,0,0,1,1
4747,31,7,1332000,95616,1,29600,3,0,0,0,0,1,0
4748,49,25,6734000,94704,4,103600,2,0,0,0,0,1,0
4749,43,18,2812000,94309,1,37000,3,10656000,0,0,0,1,0
4750,31,5,1554000,94115,3,74000,1,0,0,0,0,1,0
4751,66,41,2812000,95134,1,81400,3,0,0,0,0,0,1
4752,41,17,11396000,92697,1,125800,1,0,0,0,0,0,1
4753,39,14,13172000,92123,1,303400,1,15318000,0,0,0,1,0
4754,46,21,6290000,92867,1,14800,2,0,0,1,1,1,1
4755,57,33,6882000,94025,2,118400,1,11914000,0,0,0,0,0
4756,59,35,11174000,93106,2,444000,1,0,0,0,0,1,0
4757,30,4,5772000,92677,4,162800,2,17464000,0,1,0,0,0
4758,26,2,9990000,94588,1,111000,1,0,0,0,0,0,0
4759,46,21,2960000,90045,1,22200,1,8584000,0,0,0,0,0
4760,66,41,5920000,92093,4,7400,2,0,0,0,0,1,0
4761,50,25,1332000,95819,2,0,1,0,0,0,0,0,1
4762,61,35,5476000,91320,2,51800,2,0,0,0,0,1,1
4763,37,7,6956000,91016,4,133200,3,17168000,0,0,0,1,0
4764,51,25,12802000,95051,1,37000,2,0,1,0,0,1,0
4765,56,32,6512000,95051,4,74000,2,0,0,0,0,1,1
4766,58,34,6068000,94025,1,318200,1,19462000,0,0,0,0,0
4767,41,15,3996000,91775,3,155400,1,0,0,0,0,1,0
4768,35,9,3330000,90639,3,66600,1,7474000,0,1,0,0,0
4769,38,14,2886000,93118,1,148000,2,0,0,0,0,1,0
4770,26,2,1480000,95064,4,74000,1,8584000,0,0,0,0,0
4771,35,5,6882000,90095,4,133200,3,0,0,0,0,0,1
4772,36,11,6290000,90502,3,88800,3,0,0,0,0,1,0
4773,26,2,7030000,92130,3,59200,1,0,0,0,0,1,0
4774,53,28,3552000,92029,2,140600,2,0,0,0,0,1,0
4775,56,32,1628000,91768,1,88800,3,0,0,0,0,1,1
4776,44,14,2442000,94063,1,55500,3,12654000,0,0,0,0,0
4777,47,23,2960000,95123,2,155400,3,11544000,0,0,0,1,0
4778,32,8,2220000,94534,4,29600,2,5772000,0,0,0,1,0
4779,52,27,1628000,90755,4,59200,1,0,0,0,0,1,1
4780,39,14,1480000,90747,1,44400,3,0,0,0,0,1,0
4781,47,20,3626000,92104,3,185000,2,0,0,0,0,1,0
4782,35,9,1850000,94526,3,7400,2,0,0,1,0,1,0
4783,26,0,11100000,91311,2,532800,1,0,0,0,0,0,1
4784,43,19,2368000,94720,4,22200,1,0,0,0,0,0,0
4785,52,28,666000,90405,2,14800,1,0,0,0,0,0,0
4786,30,5,1702000,94304,2,66600,3,0,0,1,0,1,0
4787,36,12,1332000,95521,4,74000,1,0,0,0,0,1,1
4788,48,22,3108000,95054,3,44400,2,8954000,0,0,0,1,0
4789,36,10,2886000,92009,1,148000,1,11322000,0,0,0,0,0
4790,58,34,6216000,95120,4,118400,2,0,0,0,0,1,0
4791,35,11,7474000,94143,3,281200,3,11100000,1,0,0,1,0
4792,59,35,3182000,91791,4,29600,1,0,0,0,0,0,1
4793,36,10,2072000,90840,4,74000,1,9620000,0,0,0,1,0
4794,45,21,4366000,94703,2,185000,1,11470000,0,0,0,1,0
4795,56,30,2146000,94110,4,111000,3,10804000,0,0,0,0,0
4796,46,21,2886000,91710,2,96200,1,7474000,0,0,0,1,0
4797,26,0,3108000,95032,4,96200,3,0,0,1,0,0,0
4798,37,11,1776000,94115,4,74000,1,0,0,0,0,0,0
4799,44,20,4588000,91604,3,22200,3,0,0,0,0,0,1
4800,44,20,2442000,94306,4,22200,1,10508000,0,0,0,0,1
4801,33,7,5402000,94028,1,185000,1,9990000,0,0,0,0,0
4802,34,10,6512000,94404,2,0,1,8954000,0,0,0,1,0
4803,35,11,4292000,91330,3,207200,1,0,0,0,0,1,0
4804,48,24,3552000,92064,2,155400,3,0,0,0,0,1,0
4805,58,32,2960000,94124,1,207200,2,0,0,0,0,0,0
4806,30,6,11840000,90630,1,318200,1,18426000,0,0,0,1,0
4807,62,37,2886000,93117,3,111000,1,0,0,0,0,1,0
4808,40,14,3922000,90064,1,148000,1,0,0,0,0,1,1
4809,42,16,2368000,90033,3,37000,2,0,0,0,0,0,1
4810,43,19,2368000,94501,3,44400,2,0,0,0,0,0,0
4811,58,34,814000,92037,2,22200,1,7104000,0,0,0,1,0
4812,36,12,9102000,90502,2,222000,3,0,1,0,0,0,0
4813,29,4,13616000,92126,4,162800,3,45288000,1,0,0,1,0
4814,49,23,4440000,95023,3,51800,2,10508000,0,0,0,1,1
4815,60,34,3034000,90064,3,162800,3,0,0,0,0,0,1
4816,58,32,7326000,92697,2,103600,1,0,0,0,0,0,1
4817,50,24,6142000,92333,3,222000,2,0,0,0,0,0,1
4818,46,22,9916000,93305,2,244200,1,0,0,0,0,0,0
4819,45,19,6290000,94112,2,125800,2,0,0,0,0,1,0
4820,32,6,3034000,95833,3,66600,1,13246000,0,0,0,0,0
4821,42,17,3256000,94124,1,22200,3,0,0,1,1,1,1
4822,30,6,4588000,95831,1,7400,1,0,0,0,0,1,1
4823,60,36,11026000,92007,1,347800,1,0,0,0,0,1,0
4824,46,21,8510000,95616,2,310800,3,0,1,1,1,1,1
4825,32,6,1850000,96001,3,74000,1,0,0,0,0,1,0
4826,56,32,6216000,95014,2,118400,1,0,0,0,0,1,0
4827,56,31,5994000,93943,2,0,3,16650000,0,0,0,0,0
4828,30,6,13394000,91203,1,318200,1,17020000,0,0,0,1,0
4829,52,28,4588000,90089,1,133200,3,0,0,0,0,1,0
4830,31,7,814000,94304,1,37000,3,5920000,0,0,0,1,1
4831,37,12,4440000,95616,4,155400,3,16058000,0,0,0,1,0
4832,30,6,3108000,91711,1,155400,3,10656000,0,0,0,0,1
4833,29,4,6142000,91950,4,162800,2,0,0,0,0,1,1
4834,49,24,8066000,92647,1,44400,1,0,0,0,0,0,0
4835,49,23,5180000,94305,1,22200,1,16058000,0,0,0,0,0
4836,65,39,1850000,95370,2,29600,1,8362000,0,0,0,1,0
4837,54,24,5328000,93943,3,103600,3,16132000,0,0,0,0,1
4838,36,10,13542000,95348,2,0,1,0,0,0,0,0,0
4839,56,30,3256000,91330,4,185000,1,0,0,0,0,0,1
4840,34,8,3848000,95060,4,14800,1,0,0,0,0,1,0
4841,33,9,1332000,91768,4,29600,2,0,0,0,0,1,0
4842,59,35,2960000,92870,4,29600,1,9990000,0,0,0,1,0
4843,49,23,12876000,95449,3,340400,2,43660000,1,0,0,0,0
4844,61,34,3034000,94123,4,185000,2,0,0,0,0,1,0
4845,31,6,5994000,90840,2,185000,1,23162000,0,0,0,0,0
4846,45,21,9472000,94305,1,347800,1,0,0,0,0,0,0
4847,35,10,9990000,94596,3,355200,2,0,1,0,0,1,0
4848,37,11,4810000,94143,2,177600,2,19240000,0,0,0,1,0
4849,58,32,10730000,94920,2,37000,1,8806000,0,0,0,1,0
4850,49,25,4810000,90007,2,74000,3,0,0,0,0,1,1
4851,63,39,8806000,91330,1,214600,1,0,0,1,0,1,0
4852,55,31,9176000,93407,2,22200,1,0,0,0,0,1,0
4853,38,12,2442000,94708,4,111000,3,0,0,1,0,0,1
4854,45,19,3034000,91109,1,14800,1,0,0,0,0,1,0
4855,44,20,7770000,91730,1,347800,1,0,0,0,0,0,1
4856,58,32,9620000,94720,2,199800,1,0,0,0,0,1,0
4857,56,31,5920000,92069,4,96200,3,0,0,0,0,1,0
4858,37,13,8510000,90025,1,59200,2,0,0,0,0,1,1
4859,50,24,4588000,94550,2,59200,3,0,0,0,0,1,0
4860,34,8,12210000,91107,1,518000,3,40034000,1,0,0,0,0
4861,51,25,2516000,93106,3,44400,2,9472000,0,0,0,1,0
4862,49,24,1332000,95616,1,29600,3,8954000,0,0,0,1,0
4863,33,7,3256000,95605,1,22200,1,0,0,0,0,0,0
4864,61,35,1850000,91768,1,59200,2,10508000,0,0,0,1,0
4865,41,16,3848000,91311,2,162800,3,0,0,0,0,1,0
4866,50,24,9842000,90025,4,103600,2,25308000,1,0,0,0,1
4867,41,17,5254000,94801,2,236800,1,0,0,0,0,1,1
4868,38,12,4514000,94598,4,14800,3,0,0,0,0,1,0
4869,51,27,4588000,94063,2,236800,3,8732000,0,0,0,0,1
4870,63,39,2442000,92121,3,7400,3,0,0,0,0,0,1
4871,55,30,2072000,94040,2,148000,2,0,0,0,0,1,1
4872,46,22,3922000,95616,4,140600,1,13838000,0,0,0,0,0
4873,27,3,5106000,94305,3,51800,2,0,0,0,0,1,1
4874,59,35,12210000,94309,2,444000,1,0,0,0,0,1,0
4875,26,0,5550000,94061,3,22200,3,0,0,0,0,0,0
4876,61,36,3996000,94539,3,111000,1,0,0,0,0,1,0
4877,44,19,10508000,95054,1,111000,3,0,1,0,0,0,0
4878,53,29,3922000,92648,4,7400,3,0,0,0,0,0,0
4879,34,9,3034000,92093,1,74000,1,0,0,0,0,1,0
4880,40,15,3182000,90095,4,125800,1,7252000,0,0,0,0,0
4881,56,32,5846000,92037,3,197580,1,0,0,0,0,1,0
4882,57,32,1776000,92346,2,14800,3,10360000,0,0,0,1,0
4883,43,19,5402000,94301,3,172420,1,0,0,1,1,1,1
4884,38,13,9546000,92646,3,303400,3,0,1,0,1,1,1
4885,60,34,3700000,95670,3,162800,3,0,0,0,0,1,1
4886,54,30,2072000,92103,2,59200,1,0,0,0,0,1,0
4887,51,26,4736000,94005,4,133200,3,0,0,0,0,0,0
4888,41,15,3626000,90245,3,66600,3,0,0,0,1,1,1
4889,25,1,8954000,93106,1,399600,1,11692000,0,0,0,1,0
4890,58,28,4292000,90073,3,148000,3,0,0,0,0,1,0
4891,61,35,3774000,93555,3,103600,3,0,0,0,0,1,0
4892,56,31,4514000,90024,4,66600,1,0,0,1,1,1,1
